Deck Profile,Deck Name,Date,Country,Author,Placement,Tournament,Host,leader_id,set_name,extraction_dt
op11nami,BY Nami,3/1/2026,Europe,DogXwisdom,1st Place,2HeroinesCup(9-1),LGS,OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
st13sabo,RY Sabo,3/1/2026,Canada,Roykira,1st Place,SB,Dicey Business,ST13-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op7bonney,G Bonney,3/1/2026,Canada,noisiw,1st Place,HeroinesCup(4-0),Anime Alley,OP07-019,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11nami,BY Nami,3/1/2026,Australia,EM_TheKlet,1st Place,HeroinesCup(5-0),LGS,OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12rosinante,PY Rosinante,3/1/2026,Argentina,GP Donjijote,1st Place,SB(4-0),5alaCara(17),OP12-061,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13bonney,Yellow Bonney,2/28/2026,USA,Chaospaul,1st Place,HeroinesCup,Funhouse 51(27),OP13-100,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op7bonney,G Bonney,2/28/2026,USA,Rinki,1st Place,HeroinesCup,Kings(16),OP07-019,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op7bonney,G Bonney,2/28/2026,USA,dokuo01,Top-2,HeroinesCup(5-0),LGS,OP07-019,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11nami,BY Nami,2/28/2026,USA,PapeTCG,1st Place,HeroinesCup(5-0),LGS,OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12sanji,UP Sanji,2/28/2026,USA,StrawHatsRCool,T2,Redbull(7-1),LGS,OP12-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12rosinante,PY Rosinante,2/28/2026,USA,Holden Miller,T2,Redbull(7-1),LGS,OP12-061,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
st29luffy,Egghead Luffy,2/28/2026,USA,Giancarlo Abreu Fuentes,1st Place,Redbull,Level 7 games(64),ST29-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op7bonney,G Bonney,2/28/2026,Spain,Lurzuk,1st Place,HeroinesCup(5-0),GeekLogiaShop(32),OP07-019,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op5betty,Betty,2/28/2026,NA,Steven,2nd Place,HeroinesCup(4-1),LGS,OP05-002,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
eb3vivi,Vivi,2/28/2026,Europe,TheCaptain,1st Place,HeroinesCup(4-0),Eeklo,EB03-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op7bonney,G Bonney,2/28/2026,Europe,DietmarHolzer,1st Place,HeroinesCup,LGS(25),OP07-019,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
eb3vivi,Vivi,2/28/2026,Europe,SkepasG,1st Place,HeroinesCup(5-0),LGS,EB03-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11shirahoshi,GY Shirahoshi,2/28/2026,Europe,copiummade,1st Place,HeroinesCup(4-0),LGS(16),OP11-022,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11nami,BY Nami,2/28/2026,Canada,BantisGeorgios,1st Place,HeroinesCup(4-0),LGS,OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12rosinante,PY Rosinante,2/28/2026,Canada,AkanoTCG,1st Place,SB(3-0),LGS,OP12-061,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
p117nami,Promo Blue Nami,2/28/2026,Australia,Kaan Cekli,1st Place,HeroinesCup(5-0),LGS,P-117,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14boa,BY Boa,2/28/2026,Australia,KeyLlua,1st Place,HeroinesCup(7-0),Good Games(32),OP14-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13ace,Red Blue Ace,2/28/2026,Argentina,Haru,1st Place,ShopEvent(5-0),Dimagames(37),OP13-002,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op7bonney,G Bonney,2/27/2026,USA,Thuan Le,1st Place,HeroinesCup(4-0),LGS,OP07-019,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op7bonney,G Bonney,2/27/2026,USA,Slinky_Matt,1st Place,HeroinesCup(5-0),Double Midnight Comics,OP07-019,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11shirahoshi,GY Shirahoshi,2/27/2026,USA,Robert,1st Place,HeroinesCup(3-0),LGS,OP11-022,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11nami,BY Nami,2/27/2026,USA,Brodri4,1st Place,HeroinesCup(5-0),LGS,OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13ace,Red Blue Ace,2/27/2026,Spain,jumice_93,1st Place,SB(4-0),GeekLogiaShop(20),OP13-002,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11nami,BY Nami,2/27/2026,Poland,SevenPik,1st Place,HeroinesCup(5-0),Pan Mysza(19),OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op7bonney,G Bonney,2/27/2026,Germany,Viktorjj,1st Place,HeroinesCup,Nextturncards(20),OP07-019,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13bonney,Yellow Bonney,2/27/2026,Germany,Swagifatboi,2nd Place,HeroinesCup,Nextturncards(20),OP13-100,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14crocodile,Black Crocodile,2/27/2026,Argentina,Juli Luque,1st Place,SB(5-0),5alaCara(31),OP14-079,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
st29luffy,Egghead Luffy,2/27/2026,Argentina,Shiby,1st Place,SB,RanchoStore,ST29-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op9robin,PY Robin,2/26/2026,USA,Wesley,1st Place,SB(4-0),LGS,OP09-062,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14doffy,Purple Doffy,2/26/2026,Chile,JROPTCG,1st Place,SB(4-0),Freaky Store,OP14-060,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12sanji,UP Sanji,2/26/2026,Argentina,Sainto D Christo,1st Place,SB(4-0),La Forja(11),OP12-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14boa,BY Boa,2/26/2026,Argentina,Nero,1st Place,SB(4-0),LaBatikueva(14),OP14-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op1law,RG Law,2/26/2026,Argentina,Hei,1st Place,SB(5-0),Hadouken(17),OP01-002,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12rosinante,PY Rosinante,2/25/2026,Europe,krullzorz,1st Place,optcgsim(6-0),ChinoizeCup(64),OP12-061,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13imu,Five Elders,2/25/2026,Europe,Philippe L,2nd Place,optcgsim,ChinoizeCup(64),OP13-079,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14mihawk,Green Mihawk,2/25/2026,Europe,Lonotus,T4,optcgsim,ChinoizeCup(64),OP14-020,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13ace,Red Blue Ace,2/25/2026,Europe,Jellybeanzs,T4,optcgsim(5-1),ChinoizeCup(64),OP13-002,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14doffy,Purple Doffy,2/24/2026,Switzerland,Mysthingz,1st Place,SB,Subarashii Manga Cafe,OP14-060,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13ace,Red Blue Ace,2/24/2026,Germany,Luka03,1st Place,SB,Nextturncards,OP13-002,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11nami,BY Nami,2/24/2026,Australia,EM_TheKlet,1st Place,SB(4-0),LGS,OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12sanji,UP Sanji,2/23/2026,Australia,KeyLlua,1st Place,SB,Good Games,OP12-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
st29luffy,Egghead Luffy,2/22/2026,USA,Mayra,T2,Redbull(6-2),LGS,ST29-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14mihawk,Green Mihawk,2/22/2026,USA,EndPoint,1st Place,Redbull,Power9Games(64),OP14-020,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14mihawk,Green Mihawk,2/22/2026,USA,spmaniato,2nd Place,Redbull,Power9Games(64),OP14-020,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14mihawk,Green Mihawk,2/22/2026,USA,Churrobrobro,T4,Redbull,Power9Games(64),OP14-020,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14boa,BY Boa,2/22/2026,USA,BluThunderBoy,T4,Redbull,Power9Games(64),OP14-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12rosinante,PY Rosinante,2/22/2026,NA,BeniMendz,1st Place,SB(5-0),The Gathering(32),OP12-061,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13imu,Five Elders,2/22/2026,Belgium,Doffy,1st Place,SB(4-0),Magic Franco(18),OP13-079,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12sanji,UP Sanji,2/22/2026,Argentina,Damian Mealla,1st Place,ShopEvent,5alaCara(30),OP12-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op7foxy,Purple Foxy,2/21/2026,USA,MTGName,1st Place,Redbull,Top Deck Cards n Games(64),OP07-059,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14mihawk,Green Mihawk,2/21/2026,USA,KuroTCG,1st Place,Redbull(8-1),Hidden Fortress,OP14-020,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11shirahoshi,Shirahoshi,2/21/2026,USA,Hashiro,T4,optcgsim,Heroine Battle(64),OP11-022,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11shirahoshi,Shirahoshi,2/21/2026,USA,kevyzhou,T8,optcgsim,Heroine Battle(64),OP11-022,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11luffy,UP Luffy,2/21/2026,Germany,NA,1st Place,ShopEvent,Epic Card Store(89),OP11-040,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11nami,BY Nami,2/21/2026,Europe,Gortiz,1st Place,optcgsim(6-0),Heroine Battle(64),OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11nami,BY Nami,2/21/2026,Europe,Hashiro,2nd Place,optcgsim,Heroine Battle(64),OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
eb3vivi,Vivi,2/21/2026,Europe,Slodea,T4,optcgsim,Heroine Battle(64),EB03-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
eb3vivi,Vivi,2/21/2026,Europe,Potlehio,T8,optcgsim,Heroine Battle(64),EB03-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
eb3vivi,Vivi,2/21/2026,Europe,TheCaptain14,T8,optcgsim(5-1),Heroine Battle(64),EB03-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op1law,GP Law,2/21/2026,Argentina,Juanse,1st Place,ShopEvent,Phoenix Reborn(24),OP01-002,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13ace,Red Blue Ace,2/21/2026,Argentina,Mathy,1st Place,ShopEvent(5-0),Dimagames(47),OP13-002,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
st29luffy,Egghead Luffy,2/20/2026,Italy,Rosario Tesauro,1st Place,SB,StarShop,ST29-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
st4kaido,Purple Kaido,2/20/2026,Germany,Vosdron,1st Place,SB,Nextturncards(11),ST04-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14doffy,Purple Doffy,2/19/2026,Germany,gsus87,1st Place,online(4-0),GER Dressrosa,OP14-060,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12sanji,UP Sanji,2/18/2026,UK,Nightingale,T4,optcgsim,ChinoizeCup(64),OP12-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13roger,Gold D Roger,2/18/2026,Spain,RubenTR,T8,optcgsim,ChinoizeCup(64),OP13-003,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13imu,Five Elders,2/18/2026,Italy,Umbiven94,T4,optcgsim,ChinoizeCup(64),OP13-079,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op9lim,Lim,2/18/2026,Germany,GreenD,T8,optcgsim(5-1),ChinoizeCup(64),OP09-022,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14boa,BY Boa,2/18/2026,Denmark,Spartacus2224,2nd Place,optcgsim,ChinoizeCup(64),OP14-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14doffy,Purple Doffy,2/18/2026,Croatia,enderu,1st Place,optcgsim(6-0),ChinoizeCup(64),OP14-060,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11nami,BY Nami,2/18/2026,Canada,Simpiii,T8,optcgsim,ChinoizeCup(64),OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11shirahoshi,Shirahoshi,2/17/2026,USA,Decim,T4,optcgsim,ChinoizeCup(63),OP11-022,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12sanji,UP Sanji,2/17/2026,Switzerland,Medelow,1st Place,SB,Subarashii Manga Cafe,OP12-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12sanji,UP Sanji,2/17/2026,Spain,Radical,2nd Place,optcgsim,ChinoizeCup(64),OP12-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13imu,Five Elders,2/17/2026,Germany,renenene,1st Place,optcgsim(6-0),ChinoizeCup(63),OP13-079,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14boa,BY Boa,2/17/2026,Germany,MaxMaxMax3,T8,optcgsim,ChinoizeCup(63),OP14-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14mihawk,Green Mihawk,2/17/2026,Germany,OtakuProwder,T8,optcgsim(5-1),ChinoizeCup(63),OP14-020,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14doffy,Purple Doffy,2/17/2026,Croatia,enderu,T8,optcgsim,ChinoizeCup(63),OP14-060,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11nami,BY Nami,2/17/2026,Belgium,Lexinator22,T4,optcgsim,ChinoizeCup(63),OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13ace,Red Blue Ace,2/17/2026,Argentina,Onogor,1st Place,ShopEvent,5alaCara(16),OP13-002,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13luffy,RG Luffy,2/16/2026,UK,snorlax1cynda,T4,optcgsim,ChinoizeCup(64),OP13-001,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12zoro,Green Zoro,2/16/2026,Sweden,HashtagEMB,T8,optcgsim(5-1),ChinoizeCup(64),OP12-020,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op11nami,BY Nami,2/16/2026,Israel,Gefen H,2nd Place,optcgsim,ChinoizeCup(64),OP11-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13sabo,RB Sabo,2/16/2026,Europe,Xevi,T8,optcgsim(5-1),ChinoizeCup(64),OP13-004,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13ace,Red Blue Ace,2/16/2026,Croatia,bornax10,1st Place,optcgsim(6-0),ChinoizeCup(64),OP13-002,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op13sabo,RB Sabo,2/16/2026,Canada,lorne,T4,optcgsim,ChinoizeCup(64),OP13-004,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op12sanji,UP Sanji,2/16/2026,Brazil,brunin,T8,optcgsim(5-1),ChinoizeCup(64),OP12-041,eb-03-deck-list-one-piece-heroines-edition,2026-03-27
op14boa,YB Boa,2/21/2026,USA,Shekki,Top-2,StoreQualifier(7-1),Fantasy Games,OP14-041,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14mihawk,Green Mihawk,2/19/2026,Europe,Delba,1st Place,ShopEvent,Emperor TCG(20),OP14-020,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op12rosinante,PY Rosinante,2/19/2026,USA,Tricky,1st Place,StoreQualifier,Cool Stuff Games(64),OP12-061,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14boa,YB Boa,2/19/2026,USA,Danielhmasso,2nd Place,StoreQualifier,Cool Stuff Games(64),OP14-041,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14doffy,Purple Doffy,2/19/2026,USA,Luis,T4,StoreQualifier,Cool Stuff Games(64),OP14-060,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14mihawk,Green Mihawk,2/19/2026,USA,Billy,T4,StoreQualifier,Cool Stuff Games(64),OP14-020,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op13ace,Red Blue Ace,2/18/2026,Europe,Ciaba12,1st Place,3v3,Emperor Treasure(234),OP13-002,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14mihawk,Green Mihawk,2/18/2026,Europe,ssandrow,1st Place,3v3,Emperor Treasure(234),OP14-020,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op1law,RG Law,2/18/2026,Europe,SamuPao9,1st Place,3v3(7-3),Emperor Treasure(234),OP01-002,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op1law,RG Law,2/18/2026,Italy,William Pizzi,1st Place,SB(5-0),Tripod CCS,OP01-002,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op12rosinante,PY Rosinante,2/18/2026,USA,thetempestrages,1st Place,SB,LGS,OP12-061,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op8carrot,green Carrot,2/17/2026,Germany,Yakumo (Veljko N),1st Place,SB(4-0),Next Turn Cards(15),OP08-021,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14crocodile,Black Crocodile,2/17/2026,Germany,Kondoriano,1st Place,online(5-0),GER Dressrosa,OP14-079,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op12rosinante,PY Rosinante,2/16/2026,Argentina,Donjijote,1st Place,SB(4-0),5alaCara(19),OP12-061,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op13ace,Red Blue Ace (Source: Egman),2/15/2026,NA,Everydayclutch,1st Place,Nationals,CoreTCG,OP13-002,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14doffy,Purple Doffy,2/15/2026,NA,Savirix,2nd Place,Nationals,CoreTCG,OP14-060,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op13luffy,RG Luffy,2/15/2026,NA,Ric,T4,Nationals(11-3),CoreTCG,OP13-001,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op12rosinante,PY Rosinante,2/15/2026,NA,B Roll,T4,Nationals,CoreTCG,OP12-061,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op13ace,Red Blue Ace (Source: Egman),2/15/2026,NA,Ka Wo,T8,Nationals,CoreTCG,OP13-002,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14mihawk,Green Mihawk,2/15/2026,NA,elijah quinby,T8,Nationals,CoreTCG,OP14-020,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14boa,YB Boa,2/15/2026,NA,Faraz,T8,Nationals,CoreTCG,OP14-041,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op13imu,Five Elders,2/15/2026,NA,QB,T8,Nationals,CoreTCG,OP13-079,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14mihawk,Green Mihawk,2/15/2026,NA,Kaido T,T16,Nationals(9-3),CoreTCG,OP14-020,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
p117nami,Blue Nami,2/15/2026,NA,Rohat,T16,Nationals,CoreTCG,P-117,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14mihawk,Green Mihawk,2/15/2026,NA,samsans,T16,Nationals(10-2),CoreTCG,OP14-020,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14mihawk,Green Mihawk,2/15/2026,NA,Thomas Truong,T16,Nationals,CoreTCG,OP14-020,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op7bonney,Green Bonney,2/15/2026,NA,Cmlpc19,T16,Nationals,CoreTCG,OP07-019,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
st29luffy,Egghead Luffy,2/15/2026,NA,Greg,T16,Nationals,CoreTCG,ST29-001,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op13imu,Five Elders,2/15/2026,NA,Heyzeuz,T16,Nationals,CoreTCG,OP13-079,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14moria,Black Yellow Moria,2/15/2026,NA,Shelledalf,T16,Nationals,CoreTCG,OP14-080,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14doffy,Purple Doffy,2/15/2026,NA,Emma,T32,Nationals,CoreTCG,OP14-060,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op11luffy,UP Luffy,2/15/2026,NA,ForceHacks,T32,Nationals,CoreTCG,OP11-040,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op13ace,Red Blue Ace (Source: Egman),2/15/2026,NA,ShangC,T32,Nationals,CoreTCG,OP13-002,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14doffy,Purple Doffy,2/15/2026,NA,CrossAi,37th Place,Nationals,CoreTCG,OP14-060,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op1law,RG Law,2/15/2026,NA,Nicky Goldman,44th Place,Nationals(8-2),CoreTCG,OP01-002,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op1law,RG Law,2/15/2026,NA,Dokuo,1st Place(2),SB(11-0),LGS,OP01-002,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op11luffy,UP Luffy,2/14/2026,Argentina,Valentin04,1st Place,SB(4-0),Dimagames(24),OP11-040,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op1law,RG Law,2/14/2026,Europe,izidab,1st Place,SB(5-0),LGS(52),OP01-002,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14doffy,Purple Doffy,2/13/2026,Argentina,Lautaro Capece,1st Place,SB(5-0),5alaCara(26),OP14-060,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op13imu,Five Elders,2/13/2026,Argentina,Usolander,1st Place,SB(4-0),Abismo de Helm(15),OP13-079,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op12sanji,UP Sanji,2/13/2026,USA,NA,38th Place,LCQ(7-1),BCF Vegas,OP12-041,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op12kuzan,Blue Kuzan,2/12/2026,Australia,KeyLlua,1st Place,SB(4-0),Beyond Odyssey(47),OP12-040,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op11nami,BY Nami,2/12/2026,Australia,TheKlet,1st Place,SB(4-0),LGS,OP11-041,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
st13luffy,BY Luffy,2/12/2026,France,LeoTCG,1st Place,SB(4-0),LGS(16),ST13-003,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op11luffy,UP Luffy,2/12/2026,Chile,Jorge Recabal,1st Place,SB(4-0),Freaky Store,OP11-040,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14doffy,Purple Doffy,2/11/2026,Chile,Jorge Recabal,1st Place,SB(4-0),Refugio Nakama,OP14-060,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op12kuzan,Blue Kuzan,2/10/2026,USA,Kemo9319,1st Place,SB(4-0),LGS,OP12-040,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14mihawk,Green Mihawk,2/10/2026,Italy,Delba,1st Place,ShopEvent(5-0),Emperor TCG,OP14-020,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14crocodile,Black Crocodile,2/10/2026,Switzerland,Ozu,1st Place,ShopEvent(3-0),Post Tenebras Cards,OP14-079,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14doffy,Purple Doffy,2/8/2026,Belgium,Rolcat,1st Place,SB(5-0),Outpost Brussels(23),OP14-060,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14boa,YB Boa,2/8/2026,Belgium,Karakan,2nd Place,SB(4-1),Outpost Brussels(23),OP14-041,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op13imu,Five Elders,2/8/2026,Belgium,Ramtin,3rd Place,SB(4-1),Outpost Brussels(23),OP13-079,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op13luffy,Red Green Luffy,2/8/2026,Belgium,Sellekens,1st Place,ShopEvent(5-0),Oberonn+Chinoize(32),OP13-001,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14mihawk,Green Mihawk,2/8/2026,Belgium,Prowder,2nd Place,ShopEvent,Oberonn+Chinoize(32),OP14-020,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op11luffy,UP Luffy,2/8/2026,Belgium,Cem B,3rd Place,ShopEvent,Oberonn+Chinoize(32),OP11-040,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op13roger,Gold D Roger,2/8/2026,Belgium,Katokaari,4th Place,ShopEvent,Oberonn+Chinoize(32),OP13-003,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14jinbe,Blue Jinbe,2/8/2026,Argentina,Lucas Belmonte,1st Place,ShopEvent,5alaCara(19),OP14-040,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op1law,RG Law,2/7/2026,Argentina,Juanse,1st Place,ShopEvent(4-0),Phoenix Reborn,OP01-002,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
st21luffy,Red Luffy,2/7/2026,USA,KCB69,1st Place,SB(4-0),Illustrious Cards and Games LLC,ST21-001,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14moria,Black Yellow Moria,2/7/2026,Spain,Javier,1st Place,SB(6-0),GeeklogiaShop,OP14-080,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14mihawk,Green Mihawk,2/7/2026,Argentina,Gustav,1st Place,SB,CardCitadel(19),OP14-020,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14boa,YB Boa,2/7/2026,Argentina,Seiken_Aoi,1st Place,ShopEvent(6-0),Dimagames(48),OP14-041,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14mihawk,Green Mihawk,2/6/2026,Europe,Mirko Zanelli,1st Place,SB(5-0),Best Local Mondo,OP14-020,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14crocodile,Black Crocodile,2/6/2026,Australia,KeyLlua,1st Place,SB,Northern Boards Wangara(24),OP14-079,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
op14boa,YB Boa,2/6/2026,Argentina,Seiken_Aoi,1st Place,SB,Abismo de Helm(21),OP14-041,op-14-eb-04-deck-list-the-azure-sea-seven,2026-03-27
